date,temp_max,temp_min,precip_sum,wind_speed_max,humidity
2000-05-12,36.8,26.9,0.3,8.9,72
2000-05-13,38.0,27.2,1.9,10.9,67
2000-05-14,37.8,27.9,0.5,11.2,72
2000-05-15,37.6,28.2,0.0,8.4,67
2000-05-16,36.5,27.6,0.9,11.1,62
2000-05-17,37.5,27.5,0.7,14.1,64
2000-05-18,39.8,28.0,0.7,17.9,52
2000-05-19,39.8,28.8,1.0,17.1,50
2000-05-20,38.8,25.8,23.6,11.9,63
2000-05-21,32.6,25.8,16.9,7.9,82
2000-05-22,32.5,25.8,4.2,10.9,84
2000-05-23,33.2,26.8,8.9,9.1,86
2000-05-24,36.5,26.8,0.0,12.4,78
2000-05-25,37.9,28.2,0.0,17.7,70
2000-05-26,38.5,28.2,0.0,16.2,70
2000-05-27,38.5,28.2,0.0,20.9,71
2000-05-28,37.9,28.7,0.2,17.3,70
2000-05-29,37.2,28.9,0.0,14.6,70
2000-05-30,38.2,28.1,0.0,12.6,65
2000-05-31,36.9,28.3,3.7,10.5,66
2000-06-01,34.5,27.0,1.5,12.0,74
2000-06-02,36.0,27.6,5.9,9.4,78
2000-06-03,34.3,26.9,0.6,10.1,76
2000-06-04,31.7,26.7,9.9,14.8,81
2000-06-05,28.9,25.6,17.1,21.2,91
2000-06-06,28.9,25.5,12.8,17.8,89
2000-06-07,31.4,26.7,0.9,19.1,80
2000-06-08,31.3,26.9,0.3,20.6,80
2000-06-09,33.1,27.1,5.2,13.3,81
2000-06-10,33.0,26.8,7.8,12.1,84
2000-06-11,33.2,26.7,3.9,14.8,83
2000-06-12,32.1,26.3,5.4,13.0,84
2000-06-13,33.8,26.3,0.0,17.5,77
2000-06-14,33.7,26.1,11.9,18.1,82
2000-06-15,31.5,26.3,17.6,14.2,88
2000-06-16,30.2,25.4,16.9,12.7,89
2000-06-17,31.5,25.7,11.7,14.1,86
2000-06-18,27.9,25.3,11.2,9.8,93
2000-06-19,30.9,25.1,5.4,14.7,82
2000-06-20,31.7,26.2,0.2,16.6,83
2000-06-21,31.2,25.5,12.1,15.1,86
2000-06-22,31.8,25.9,16.8,14.2,86
2000-06-23,31.8,25.2,2.2,13.6,81
2000-06-24,34.0,27.3,0.0,13.8,73
2000-06-25,34.7,27.3,0.0,10.6,74
2000-06-26,35.1,26.7,0.6,10.3,76
2000-06-27,33.5,26.6,9.0,9.7,83
2000-06-28,32.0,25.5,8.2,14.5,88
2000-06-29,30.4,25.3,2.5,17.1,85
2000-06-30,30.8,25.7,2.7,14.7,84
2000-07-01,31.2,25.5,6.6,16.0,83
2000-07-02,31.7,25.3,6.9,12.5,85
2000-07-03,31.9,25.6,0.9,8.2,83
2000-07-04,32.2,25.0,0.1,9.7,78
2000-07-05,32.3,24.4,0.5,9.8,79
2000-07-06,32.3,25.7,1.2,9.2,82
2000-07-07,30.5,26.3,5.2,12.4,86
2000-07-08,31.1,25.6,8.1,10.5,89
2000-07-09,32.5,25.6,6.1,12.4,84
2000-07-10,31.8,26.5,5.6,15.5,82
2000-07-11,30.9,25.4,32.9,10.7,90
2000-07-12,28.0,25.3,17.0,12.5,92
2000-07-13,31.3,24.9,6.8,13.0,86
2000-07-14,30.8,25.6,2.2,11.5,84
2000-07-15,29.6,26.0,6.7,15.5,82
2000-07-16,25.9,25.1,52.0,14.5,93
2000-07-17,26.4,24.4,23.9,14.2,93
2000-07-18,25.5,24.3,14.2,14.3,93
2000-07-19,28.2,24.3,13.4,15.8,90
2000-07-20,31.1,25.1,2.5,18.7,84
2000-07-21,31.6,24.8,0.0,12.5,82
2000-07-22,32.1,25.4,1.1,16.1,80
2000-07-23,31.4,25.8,2.6,13.3,83
2000-07-24,31.1,26.1,0.0,15.3,75
2000-07-25,26.5,24.3,21.6,13.6,87
2000-07-26,29.4,24.3,1.3,15.3,80
2000-07-27,30.4,24.3,10.1,10.0,84
2000-07-28,30.6,24.3,0.5,10.0,81
2000-07-29,31.5,25.5,5.6,7.7,81
2000-07-30,31.5,25.4,1.2,9.2,85
2000-07-31,31.7,26.1,7.5,12.7,86
2000-08-01,32.7,25.9,10.0,14.0,86
2000-08-02,32.3,24.9,3.2,10.7,86
2000-08-03,32.4,26.2,0.1,12.0,80
2000-08-04,33.2,26.2,0.0,13.0,78
2000-08-05,32.3,26.3,0.5,13.8,80
2000-08-06,31.2,25.5,2.9,12.8,84
2000-08-07,31.5,25.7,12.8,13.1,85
2000-08-08,30.1,25.1,13.9,8.5,89
2000-08-09,29.9,24.9,16.0,13.3,89
2000-08-10,29.9,24.8,6.4,20.0,89
2000-08-11,29.7,25.3,1.8,18.6,85
2000-08-12,30.7,25.6,0.4,10.4,85
2000-08-13,31.2,26.0,10.9,11.9,86
2000-08-14,30.8,25.2,11.9,10.5,90
2000-08-15,31.8,25.6,14.1,12.9,87
2000-08-16,30.0,25.5,18.7,17.8,84
2000-08-17,30.8,25.2,10.6,19.6,87
2000-08-18,27.4,24.6,1.8,11.9,90
2000-08-19,29.9,24.9,5.5,9.8,89
2000-08-20,31.1,24.1,3.5,7.5,87
2000-08-21,30.7,25.5,4.8,13.7,86
2000-08-22,30.2,25.6,3.4,21.6,86
2000-08-23,30.3,25.6,3.1,18.2,85
2000-08-24,30.8,25.4,4.9,17.1,87
2000-08-25,30.5,25.1,10.4,15.3,88
2000-08-26,29.1,25.1,11.5,10.5,90
2000-08-27,30.5,24.7,3.3,13.8,87
2000-08-28,31.3,25.0,4.5,8.4,89
2000-08-29,29.8,25.5,17.7,12.3,90
2000-08-30,29.9,25.1,10.1,17.9,89
2000-08-31,28.5,24.8,14.6,23.1,89
2000-09-01,31.1,26.5,0.8,23.5,76
2000-09-02,27.9,25.3,20.1,16.3,87
2000-09-03,32.4,25.2,0.5,13.0,79
2000-09-04,32.7,25.1,0.7,10.4,83
2000-09-05,31.7,25.2,2.7,10.6,84
2000-09-06,31.3,24.7,11.1,10.8,87
2000-09-07,29.9,24.9,5.9,10.7,87
2000-09-08,29.5,24.7,1.6,15.1,82
2000-09-09,28.4,25.0,1.8,16.0,85
2000-09-10,31.1,24.6,1.4,18.2,82
2000-09-11,32.7,26.1,0.8,12.9,79
2000-09-12,32.6,25.3,0.0,9.9,77
2000-09-13,32.0,25.7,0.2,9.2,78
2000-09-14,30.5,25.7,0.1,12.3,78
2000-09-15,31.4,24.4,0.5,10.8,84
2000-09-16,30.7,25.9,12.5,11.6,89
2000-09-17,29.3,24.6,16.2,11.2,90
2000-09-18,27.6,24.0,19.3,10.3,95
2000-09-19,29.1,24.0,12.9,11.4,90
2000-09-20,29.2,24.4,12.3,15.2,90
2000-09-21,29.4,24.6,4.7,14.8,88
2000-09-22,31.2,24.3,4.5,9.5,89
2000-09-23,30.2,24.9,3.3,6.8,88
2000-09-24,30.6,24.2,6.5,8.6,88
2000-09-25,30.8,24.3,1.7,9.6,86
2000-09-26,31.5,24.5,1.6,7.6,86
2000-09-27,32.1,23.3,0.0,6.8,81
2000-09-28,32.7,23.3,1.2,8.2,78
2000-09-29,32.8,23.6,2.1,5.4,78
2000-09-30,32.4,24.0,0.5,6.2,77
2000-10-01,32.4,24.3,0.0,6.0,74
2000-10-02,32.1,23.8,0.2,6.8,78
2000-10-03,31.9,24.6,0.0,7.9,76
2000-10-04,31.9,24.9,0.0,7.6,77
2000-10-05,31.4,25.2,0.5,5.6,80
2000-10-06,31.3,25.0,6.0,12.6,84
2000-10-07,30.8,24.8,0.4,7.4,83
2000-10-08,31.3,24.4,0.3,5.0,83
2000-10-09,31.6,24.1,3.0,5.0,86
2000-10-10,31.1,25.4,3.8,5.2,85
2000-10-11,31.1,25.3,9.6,7.6,86
2000-10-12,31.7,23.8,4.9,7.4,86
2000-10-13,32.4,23.2,0.0,9.5,78
2000-10-14,31.9,20.3,0.0,9.3,67
2000-10-15,31.2,19.1,0.0,11.8,71
2000-10-16,30.6,23.5,0.8,17.4,72
2000-10-17,26.2,24.0,7.5,10.8,93
2000-10-18,30.3,23.5,1.3,10.3,86
2000-10-19,31.1,22.9,0.0,7.6,83
2000-10-20,31.2,24.4,0.3,8.6,83
2000-10-21,32.9,23.6,0.0,8.4,78
2000-10-22,32.8,23.0,0.0,10.2,75
2000-10-23,33.2,22.7,0.0,10.4,69
2000-10-24,32.5,20.4,0.0,7.9,72
2000-10-25,32.0,20.6,0.0,8.0,70
2000-10-26,31.3,19.7,0.0,16.0,70
2000-10-27,29.5,22.6,1.5,22.5,64
2000-10-28,29.4,23.3,0.1,15.0,73
2000-10-29,28.8,21.4,0.0,8.4,77
2000-10-30,29.9,20.9,0.0,7.1,72
2000-10-31,29.8,20.9,0.0,7.9,71
2000-11-01,29.5,21.2,0.0,9.4,73
2000-11-02,28.5,19.5,1.1,11.0,84
2000-11-03,29.7,21.3,0.2,6.7,82
2000-11-04,30.4,22.1,0.0,6.4,76
2000-11-05,29.8,22.5,0.0,5.6,70
2000-11-06,29.0,22.9,0.6,7.2,73
2000-11-07,29.5,21.1,0.0,7.8,73
2000-11-08,30.0,20.0,0.0,7.4,69
2000-11-09,30.3,21.1,0.0,5.8,60
2000-11-10,30.9,18.1,0.0,6.7,58
2000-11-11,30.8,18.3,0.0,7.1,60
2000-11-12,30.3,20.2,0.0,6.5,67
2000-11-13,29.8,18.6,0.0,9.3,67
2000-11-14,29.7,20.4,0.0,6.6,66
2000-11-15,29.4,19.2,0.0,8.2,63
2000-11-16,29.1,16.4,0.0,9.9,59
2000-11-17,29.1,16.0,0.0,7.2,57
2000-11-18,29.2,17.9,0.0,7.2,60
2000-11-19,29.7,19.1,0.0,8.6,61
2000-11-20,30.2,18.3,0.0,10.0,63
2000-11-21,30.0,17.8,0.0,9.2,63
2000-11-22,30.0,17.7,0.0,8.4,68
2000-11-23,30.3,18.3,0.0,7.8,63
2000-11-24,31.0,16.9,0.0,9.0,62
2000-11-25,30.4,17.0,0.0,8.0,64
2000-11-26,29.5,16.9,0.0,8.3,59
2000-11-27,28.9,16.1,0.0,11.4,54
2000-11-28,24.6,15.6,1.2,12.2,66
2000-11-29,26.8,19.4,0.0,11.7,67
2000-11-30,27.7,18.4,0.0,9.8,70
2000-12-01,28.9,16.6,0.0,10.7,62
2000-12-02,27.6,15.1,0.0,11.4,58
2000-12-03,26.8,13.4,0.0,10.5,50
2000-12-04,26.6,11.7,0.0,9.0,50
2000-12-05,26.8,11.7,0.0,6.8,51
2000-12-06,27.5,12.3,0.0,8.7,55
2000-12-07,27.6,12.8,0.0,9.0,54
2000-12-08,27.9,11.7,0.0,7.9,49
2000-12-09,28.3,12.8,0.0,8.4,51
2000-12-10,28.6,13.3,0.0,8.4,50
2000-12-11,29.2,15.1,0.0,8.6,50
2000-12-12,28.8,13.4,0.0,7.4,57
2000-12-13,27.2,14.6,0.0,7.9,60
2000-12-14,27.0,13.5,0.0,8.4,60
2000-12-15,27.4,12.8,0.0,9.0,55
2000-12-16,27.0,12.9,0.0,9.0,54
2000-12-17,27.5,12.1,0.0,8.3,53
2000-12-18,27.5,13.1,0.0,7.3,56
2000-12-19,28.7,12.8,0.0,7.5,56
2000-12-20,28.2,13.8,0.0,7.6,58
2000-12-21,27.0,13.6,0.0,8.7,58
2000-12-22,26.8,13.3,0.0,8.1,53
2000-12-23,26.5,12.3,0.0,7.3,53
2000-12-24,26.5,12.6,0.0,6.5,55
2000-12-25,26.4,13.4,0.0,8.1,59
2000-12-26,26.8,14.0,0.0,8.7,60
2000-12-27,27.0,12.0,0.0,9.7,57
2000-12-28,27.0,12.4,0.0,10.5,56
2000-12-29,26.8,12.3,0.0,8.6,55
2000-12-30,26.8,12.7,0.0,8.3,55
2000-12-31,26.9,13.6,0.0,8.3,54
2001-01-01,27.0,13.5,0.0,9.8,57
2001-01-02,26.7,15.2,0.5,8.8,64
2001-01-03,27.9,17.4,0.0,7.5,61
2001-01-04,27.1,15.9,0.0,9.5,62
2001-01-05,25.5,13.8,0.0,7.9,62
2001-01-06,24.5,11.3,0.0,10.8,60
2001-01-07,25.3,11.9,0.0,9.4,60
2001-01-08,26.7,12.5,0.0,11.3,65
2001-01-09,29.0,16.3,0.0,8.3,66
2001-01-10,27.1,14.6,0.0,8.0,69
2001-01-11,26.4,13.8,0.0,9.3,59
2001-01-12,26.7,12.2,0.0,9.7,57
2001-01-13,27.9,14.1,0.0,8.0,55
2001-01-14,27.5,14.5,0.0,10.0,61
2001-01-15,27.7,14.8,0.0,9.2,54
2001-01-16,27.7,13.6,0.0,9.2,50
2001-01-17,27.9,14.0,0.0,9.1,47
2001-01-18,28.0,13.5,0.0,7.7,47
2001-01-19,27.7,13.1,0.0,8.6,48
2001-01-20,28.2,11.9,0.0,8.5,45
2001-01-21,29.5,11.8,0.0,9.8,46
2001-01-22,30.2,15.3,0.0,11.7,51
2001-01-23,31.6,16.7,0.0,10.4,56
2001-01-24,29.8,14.3,0.0,15.0,42
2001-01-25,28.2,11.8,0.0,12.0,29
2001-01-26,28.0,10.2,0.0,10.5,31
2001-01-27,28.5,10.2,0.0,7.6,36
2001-01-28,28.7,12.1,0.0,7.8,44
2001-01-29,28.7,12.0,0.0,8.4,53
2001-01-30,31.2,14.0,0.0,8.3,46
2001-01-31,32.2,15.3,0.0,10.6,47
2001-02-01,32.9,15.0,0.0,11.1,49
2001-02-02,33.2,17.3,0.0,10.1,47
2001-02-03,30.8,18.2,0.0,11.6,54
2001-02-04,31.3,16.9,0.0,11.7,62
2001-02-05,32.1,17.3,0.0,13.4,60
2001-02-06,34.4,19.5,0.0,13.5,60
2001-02-07,31.5,19.0,0.0,9.9,59
2001-02-08,31.1,17.1,0.0,11.3,48
2001-02-09,31.2,13.1,0.0,11.0,32
2001-02-10,30.9,13.8,0.0,10.3,49
2001-02-11,31.9,14.0,0.0,8.3,48
2001-02-12,31.2,16.9,0.0,9.5,67
2001-02-13,31.2,19.6,0.0,13.2,66
2001-02-14,31.7,17.6,0.0,12.9,59
2001-02-15,32.5,18.6,0.0,14.2,53
2001-02-16,31.7,16.7,0.0,13.6,54
2001-02-17,32.7,17.9,0.0,12.9,61
2001-02-18,33.2,20.3,0.0,11.5,63
2001-02-19,33.3,21.3,0.0,11.4,65
2001-02-20,33.3,20.8,0.0,13.3,68
2001-02-21,33.8,23.0,2.7,13.1,75
2001-02-22,34.1,21.3,0.0,13.5,58
2001-02-23,32.6,18.7,0.0,12.8,63
2001-02-24,35.2,20.1,0.0,13.4,60
2001-02-25,36.6,21.4,0.0,18.0,67
2001-02-26,37.1,23.2,0.0,14.9,65
2001-02-27,33.0,23.1,0.4,16.0,71
2001-02-28,33.3,23.1,1.3,14.0,71
2001-03-01,33.9,22.0,0.0,11.9,64
2001-03-02,33.9,21.8,0.0,12.6,60
2001-03-03,34.2,22.5,0.0,10.9,60
2001-03-04,34.4,22.5,9.0,10.2,64
2001-03-05,30.5,21.3,0.0,7.0,68
2001-03-06,31.0,20.5,0.2,10.0,71
2001-03-07,32.7,20.5,0.0,13.1,61
2001-03-08,32.9,21.3,0.5,9.8,65
2001-03-09,31.6,21.1,0.0,9.1,65
2001-03-10,32.5,22.7,0.0,14.0,61
2001-03-11,33.2,22.3,0.0,13.9,62
2001-03-12,34.0,21.9,0.0,12.4,58
2001-03-13,35.2,21.7,0.0,10.9,57
2001-03-14,35.2,22.3,0.0,11.2,61
2001-03-15,35.4,22.1,0.0,14.4,61
2001-03-16,35.2,21.9,0.0,14.4,61
2001-03-17,36.5,23.9,1.1,11.6,63
2001-03-18,35.4,24.2,0.1,10.3,67
2001-03-19,36.6,23.4,0.0,11.2,60
2001-03-20,37.3,22.6,0.0,13.7,60
2001-03-21,38.1,23.4,0.0,17.2,61
2001-03-22,36.1,23.9,0.5,15.9,66
2001-03-23,33.7,23.0,13.0,9.5,75
2001-03-24,32.9,23.3,0.0,8.2,74
2001-03-25,33.8,24.2,3.7,10.2,78
2001-03-26,32.7,23.5,0.0,10.1,75
2001-03-27,34.9,24.3,0.0,10.9,68
2001-03-28,35.6,25.5,0.1,14.1,73
2001-03-29,35.8,25.8,0.4,16.2,71
2001-03-30,34.8,24.2,9.2,14.5,77
2001-03-31,32.3,25.6,2.0,15.2,79
2001-04-01,34.4,24.7,1.5,16.0,78
2001-04-02,32.6,24.2,2.2,11.7,80
2001-04-03,35.1,24.5,0.0,13.3,69
2001-04-04,35.9,24.5,0.0,10.8,65
2001-04-05,38.1,24.8,0.0,11.9,58
2001-04-06,37.8,25.3,0.0,9.0,61
2001-04-07,37.9,25.6,0.0,13.4,60
2001-04-08,38.2,25.3,0.0,12.9,58
2001-04-09,38.5,25.9,0.0,15.5,61
2001-04-10,38.7,26.4,1.2,15.9,64
2001-04-11,38.6,26.5,0.0,15.9,65
2001-04-12,35.8,26.7,0.0,12.7,67
2001-04-13,31.8,25.4,0.0,20.4,54
2001-04-14,32.2,23.2,5.6,12.7,74
2001-04-15,32.8,23.2,0.3,12.8,75
2001-04-16,34.7,24.2,0.0,14.3,71
2001-04-17,33.8,24.1,3.4,9.7,75
2001-04-18,33.9,23.6,1.4,10.6,75
2001-04-19,35.1,24.4,4.3,13.4,76
2001-04-20,36.1,24.0,0.0,10.7,63
2001-04-21,36.4,25.7,0.0,11.6,56
2001-04-22,37.8,24.8,0.0,11.1,44
2001-04-23,38.5,22.8,0.0,13.7,54
2001-04-24,39.2,23.2,0.0,16.5,62
2001-04-25,39.9,23.9,0.0,17.4,58
2001-04-26,39.4,25.5,0.0,19.1,63
2001-04-27,40.5,26.1,0.0,21.2,62
2001-04-28,41.7,26.9,1.1,22.0,59
2001-04-29,40.7,27.3,0.1,20.5,63
2001-04-30,39.8,27.3,0.0,21.3,66
2001-05-01,39.2,27.7,0.6,16.9,67
2001-05-02,39.1,27.8,0.2,17.5,65
2001-05-03,40.5,27.4,0.1,16.6,63
2001-05-04,38.7,27.4,0.1,15.5,64
2001-05-05,38.1,28.3,0.1,19.7,67
2001-05-06,38.1,26.7,6.3,19.7,70
2001-05-07,37.6,28.3,0.1,21.6,69
2001-05-08,41.2,28.1,0.2,18.7,66
2001-05-09,42.2,28.0,0.0,18.8,63
2001-05-10,43.4,27.7,0.0,17.7,58
2001-05-11,42.6,27.1,0.8,14.2,59
2001-05-12,37.9,27.4,1.5,16.9,68
2001-05-13,36.4,28.1,0.0,13.1,69
2001-05-14,36.4,26.8,1.9,10.3,68
2001-05-15,38.0,27.8,2.7,13.7,67
2001-05-16,37.1,27.6,0.3,10.2,65
2001-05-17,36.5,27.6,0.7,12.6,68
2001-05-18,38.1,27.6,6.8,14.4,73
2001-05-19,37.8,26.2,0.9,9.4,69
2001-05-20,38.0,27.5,1.0,10.9,66
2001-05-21,39.2,27.7,0.0,10.7,60
2001-05-22,39.5,28.2,0.0,12.9,57
2001-05-23,40.2,28.6,1.0,10.0,62
2001-05-24,40.3,29.4,0.0,15.5,54
2001-05-25,41.8,28.2,0.0,13.3,52
2001-05-26,40.8,28.8,0.0,9.9,48
2001-05-27,37.9,29.0,0.5,11.2,59
2001-05-28,35.6,26.7,8.2,10.0,70
2001-05-29,36.7,27.7,6.4,10.4,72
2001-05-30,36.6,26.7,3.4,7.2,75
2001-05-31,36.3,27.6,0.3,12.4,69
2001-06-01,36.2,27.8,0.5,12.0,71
2001-06-02,33.2,27.6,25.6,16.6,81
2001-06-03,32.1,27.4,14.0,12.1,86
2001-06-04,31.7,26.4,10.6,12.8,85
2001-06-05,33.6,25.9,2.2,12.8,80
2001-06-06,30.3,25.6,12.2,7.2,87
2001-06-07,31.1,25.9,7.8,11.1,88
2001-06-08,31.5,26.3,3.5,8.8,84
2001-06-09,32.3,26.3,9.3,6.6,87
2001-06-10,32.0,25.6,11.5,10.0,88
2001-06-11,29.9,25.0,30.1,10.8,89
2001-06-12,28.9,25.3,31.8,14.9,93
2001-06-13,29.0,25.3,5.1,13.6,89
2001-06-14,28.4,25.0,9.7,17.1,85
2001-06-15,28.2,24.2,28.3,14.3,84
2001-06-16,30.5,23.7,3.5,23.9,74
2001-06-17,29.8,25.5,5.8,19.5,74
2001-06-18,30.9,25.4,8.3,14.3,86
2001-06-19,31.1,26.5,4.1,13.7,83
2001-06-20,27.1,25.9,12.9,12.3,88
2001-06-21,32.1,25.6,2.4,19.9,79
2001-06-22,31.9,25.4,3.3,17.4,83
2001-06-23,27.8,26.3,10.0,15.6,88
2001-06-24,28.6,25.3,10.9,15.3,89
2001-06-25,29.7,25.8,3.4,17.4,83
2001-06-26,29.3,24.8,9.3,14.1,87
2001-06-27,28.4,25.1,12.8,21.8,88
2001-06-28,28.3,25.7,10.0,11.9,88
2001-06-29,26.2,24.6,90.7,15.1,94
2001-06-30,32.3,25.3,24.8,17.1,84
2001-07-01,31.9,25.5,0.3,12.2,84
2001-07-02,32.4,26.4,1.1,12.6,81
2001-07-03,29.1,24.8,22.3,15.9,88
2001-07-04,27.2,24.5,59.4,14.2,92
2001-07-05,29.9,24.7,6.9,11.4,87
2001-07-06,30.4,25.5,2.9,16.0,85
2001-07-07,30.9,26.1,18.3,18.9,86
2001-07-08,28.5,25.5,20.6,15.8,93
2001-07-09,28.3,25.1,23.3,17.1,92
2001-07-10,29.0,25.4,12.2,12.0,92
2001-07-11,28.7,25.5,29.8,12.1,93
2001-07-12,30.7,25.5,5.8,13.4,84
2001-07-13,30.9,25.5,0.0,14.1,81
2001-07-14,29.1,26.0,3.6,22.1,77
2001-07-15,28.1,24.9,2.8,21.7,86
2001-07-16,28.5,24.7,9.1,14.1,89
2001-07-17,27.9,24.2,15.1,19.8,91
2001-07-18,28.2,24.9,3.0,21.8,84
2001-07-19,26.3,24.6,132.0,14.9,94
2001-07-20,30.9,24.8,10.3,16.0,86
2001-07-21,27.5,25.1,13.4,18.0,89
2001-07-22,28.1,25.0,22.0,11.6,90
2001-07-23,28.8,24.8,14.1,10.5,92
2001-07-24,30.2,24.4,4.1,10.5,89
2001-07-25,30.4,24.8,5.9,8.9,86
2001-07-26,29.2,24.6,20.4,10.8,93
2001-07-27,31.6,25.0,4.0,13.4,87
2001-07-28,32.7,26.3,0.9,13.8,85
2001-07-29,32.6,26.7,4.1,12.4,85
2001-07-30,32.7,25.6,5.1,10.3,85
2001-07-31,33.2,25.4,4.3,13.4,86
2001-08-01,32.1,26.0,9.7,8.0,88
2001-08-02,30.9,25.3,25.2,11.5,89
2001-08-03,29.5,24.5,11.3,10.9,92
2001-08-04,29.3,24.7,7.9,13.4,90
2001-08-05,30.0,24.8,7.4,13.7,89
2001-08-06,31.2,24.7,1.9,13.1,87
2001-08-07,31.3,25.1,2.7,14.6,85
2001-08-08,31.0,25.5,4.1,11.5,87
2001-08-09,28.7,25.3,8.7,13.0,90
2001-08-10,30.0,25.0,3.2,9.5,88
2001-08-11,30.8,24.8,7.4,13.0,88
2001-08-12,31.1,25.1,9.5,9.5,88
2001-08-13,28.7,25.4,5.2,12.2,88
2001-08-14,28.1,24.6,22.1,10.8,93
2001-08-15,30.3,24.7,1.3,10.7,85
2001-08-16,29.5,25.3,5.2,15.5,86
2001-08-17,30.7,25.7,4.8,17.9,85
2001-08-18,27.7,25.4,21.3,14.1,88
2001-08-19,30.4,25.4,31.1,13.3,90
2001-08-20,30.2,25.9,6.1,13.6,90
2001-08-21,31.0,26.1,4.5,10.6,88
2001-08-22,30.8,25.5,8.6,9.0,89
2001-08-23,30.7,25.1,6.7,8.0,88
2001-08-24,30.6,25.5,6.7,8.0,88
2001-08-25,31.0,25.3,3.1,12.8,88
2001-08-26,33.1,25.2,6.4,12.0,85
2001-08-27,32.7,26.4,6.4,14.5,84
2001-08-28,32.5,26.7,2.8,15.6,80
2001-08-29,30.9,26.1,2.3,13.4,85
2001-08-30,26.1,24.9,86.9,14.8,93
2001-08-31,28.0,24.7,9.4,19.0,87
2001-09-01,32.4,25.6,4.7,8.6,85
2001-09-02,32.4,25.4,1.1,6.9,85
2001-09-03,31.7,25.6,7.0,8.2,87
2001-09-04,31.9,25.5,5.1,11.7,86
2001-09-05,31.2,25.6,11.6,11.5,88
2001-09-06,31.5,25.8,6.1,12.8,85
2001-09-07,32.0,24.9,2.7,10.5,85
2001-09-08,33.1,25.6,1.3,9.0,84
2001-09-09,33.2,25.6,1.4,11.2,82
2001-09-10,33.2,26.3,1.1,12.3,81
2001-09-11,32.6,26.1,5.5,6.9,85
2001-09-12,29.8,25.8,8.5,9.2,89
2001-09-13,31.3,25.0,15.7,8.4,89
2001-09-14,32.1,24.9,4.1,9.6,86
2001-09-15,32.3,24.5,2.5,9.4,86
2001-09-16,31.9,25.5,7.4,8.5,86
2001-09-17,30.2,24.4,8.8,10.9,89
2001-09-18,30.2,24.8,0.4,8.9,88
2001-09-19,32.9,24.4,0.1,9.4,81
2001-09-20,33.1,24.6,0.0,7.9,80
2001-09-21,33.0,25.5,1.2,7.8,82
2001-09-22,32.8,25.1,0.3,7.1,80
2001-09-23,31.3,24.7,8.7,8.4,87
2001-09-24,30.9,24.4,5.5,11.4,88
2001-09-25,31.4,24.4,3.4,11.4,86
2001-09-26,31.2,24.5,1.2,9.9,85
2001-09-27,31.4,23.7,1.1,12.2,85
2001-09-28,30.2,23.8,9.6,15.6,88
2001-09-29,28.4,25.0,5.0,22.9,89
2001-09-30,26.4,24.3,20.5,16.3,96
2001-10-01,28.4,24.0,9.0,14.3,91
2001-10-02,28.6,24.3,9.8,13.8,91
2001-10-03,29.3,24.9,5.5,12.4,90
2001-10-04,30.4,24.2,7.4,13.4,89
2001-10-05,30.4,24.8,2.9,14.2,87
2001-10-06,29.7,24.4,6.4,11.6,89
2001-10-07,30.9,24.8,4.1,9.8,88
2001-10-08,31.1,25.3,3.7,7.6,87
2001-10-09,32.2,23.9,0.1,7.8,82
2001-10-10,30.4,24.7,13.6,7.3,90
2001-10-11,31.6,24.1,0.9,4.8,85
2001-10-12,31.4,23.9,2.5,7.0,86
2001-10-13,31.0,23.8,3.1,13.0,86
2001-10-14,30.9,23.9,7.8,11.4,88
2001-10-15,29.5,23.8,7.5,13.4,90
2001-10-16,29.3,24.1,2.6,10.7,89
2001-10-17,29.3,23.8,16.9,10.9,91
2001-10-18,29.3,23.1,8.1,6.3,90
2001-10-19,30.3,22.5,0.0,10.9,84
2001-10-20,29.6,22.6,0.0,7.4,84
2001-10-21,30.0,22.5,0.0,7.9,78
2001-10-22,29.7,21.1,0.0,8.9,79
2001-10-23,30.6,21.0,0.0,7.6,79
2001-10-24,30.8,23.2,0.0,6.5,78
2001-10-25,30.9,21.7,0.0,7.2,74
2001-10-26,31.0,22.0,0.0,9.8,72
2001-10-27,30.9,20.0,0.0,9.1,73
2001-10-28,30.5,20.4,0.0,12.0,77
2001-10-29,29.3,23.3,0.4,15.3,82
2001-10-30,29.9,22.2,0.2,11.7,83
2001-10-31,30.4,22.4,0.0,10.1,80
2001-11-01,30.6,21.7,0.0,8.5,79
2001-11-02,30.6,20.6,0.0,8.5,78
2001-11-03,30.6,20.2,0.0,7.0,79
2001-11-04,31.0,20.5,0.0,8.1,75
2001-11-05,30.9,20.8,0.0,9.2,73
2001-11-06,28.9,19.9,0.6,10.5,78
2001-11-07,28.6,22.7,0.5,10.1,79
2001-11-08,27.3,22.1,0.3,14.0,82
2001-11-09,27.6,22.3,0.3,19.8,73
2001-11-10,23.3,20.6,42.9,16.6,88
2001-11-11,25.7,20.4,12.6,18.8,84
2001-11-12,24.6,22.1,9.5,17.3,85
2001-11-13,26.6,22.5,4.6,17.1,85
2001-11-14,27.9,22.1,0.5,15.0,85
2001-11-15,28.6,20.4,0.0,10.6,77
2001-11-16,28.4,18.7,0.0,9.5,76
2001-11-17,28.8,19.0,0.0,7.4,79
2001-11-18,28.9,20.5,0.0,5.8,81
2001-11-19,27.7,20.6,0.4,7.6,83
2001-11-20,27.9,20.0,0.0,8.9,79
